t_ms,raw0,raw1,raw2,raw3,raw4,raw5,raw6,raw7,rx_s,ry_s,ix_s,iy_s,tx_s,ty_s,zoneI,zoneT,zoneR,ffj0_val,rfj0_val,action_busy,accepted,ctrl_rh_A_THJ5,ctrl_rh_A_THJ4,ctrl_rh_A_THJ2,ctrl_rh_A_THJ1,ctrl_rh_A_FFJ4,ctrl_rh_A_FFJ3,ctrl_rh_A_FFJ0,ctrl_rh_A_RFJ4,ctrl_rh_A_RFJ3,ctrl_rh_A_RFJ0
99372656,496.0,502.0,1.0,391.0,403.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372656,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372671,496.0,502.0,1.0,391.0,403.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372671,496.0,502.0,1.0,391.0,403.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372671,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372671,496.0,502.0,1.0,391.0,403.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372671,496.0,502.0,1.0,390.0,403.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372671,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372687,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372687,496.0,502.0,1.0,391.0,403.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372687,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372703,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372718,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372734,496.0,502.0,1.0,391.0,401.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,531.2082794307892,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372750,496.0,502.0,1.0,388.0,403.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,513.987063389392,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372750,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372765,496.0,502.0,1.0,391.0,403.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372781,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372796,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372812,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372812,496.0,502.0,1.0,391.0,403.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372812,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372828,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372828,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372828,496.0,502.0,1.0,392.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,519.2858990944372,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372828,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372828,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372828,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372843,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372843,496.0,501.0,1.0,391.0,401.0,1.0,509.0,506.0,657.0556274256145,663.6791720569211,517.9611901681759,531.2082794307892,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372843,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372843,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372843,496.0,502.0,1.0,391.0,401.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,531.2082794307892,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372859,496.0,502.0,1.0,390.0,403.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372875,496.0,502.0,1.0,391.0,403.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372890,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372906,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372906,496.0,502.0,1.0,391.0,403.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372921,496.0,502.0,1.0,389.0,401.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,515.3117723156533,531.2082794307892,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372937,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372953,496.0,502.0,1.0,391.0,401.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,531.2082794307892,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372968,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372968,497.0,502.0,1.0,390.0,403.0,1.0,509.0,506.0,658.3803363518758,665.0038809831824,516.6364812419146,533.8576972833117,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372968,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372984,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372984,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372984,496.0,502.0,1.0,391.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,517.9611901681759,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
99372984,496.0,502.0,1.0,390.0,402.0,1.0,509.0,506.0,657.0556274256145,665.0038809831824,516.6364812419146,532.5329883570505,674.2768434670116,670.3027166882276,I0,T0,R0,0.7,0.7,0,0,0.0,0.0,0.699999988079071,-0.2619999945163727,0.0,0.7799999713897705,0.699999988079071,0.0,0.7799999713897705,0.699999988079071
