t_ms,rh_A_THJ5,rh_A_THJ4,rh_A_THJ2,rh_A_THJ1,rh_A_FFJ4,rh_A_FFJ3,rh_A_FFJ0,rh_A_RFJ4,rh_A_RFJ3,rh_A_RFJ0
99352359,5.227012098621093e-05,-0.0009436086927196984,3.8145720896202394e-05,6.728375540260142e-06,-8.794575994281839e-05,0.0004852119826548256,0.0003859183190395869,8.79444274613098e-05,0.00048488212435478435,-8.794575994281839e-05
99352375,5.407553422241275e-05,-0.0010064364986813125,3.6519983359318243e-05,6.4695429753443055e-06,-9.929180491539461e-05,-0.00036276562641647525,0.0004610859023239041,9.928995310874452e-05,-0.0003631846620899459,-9.929180491539461e-05
99352375,5.527902440536488e-05,-0.0010486151181139357,3.4554444651657e-05,6.169613345078485e-06,-0.00010967437459189549,-0.0013150053225640475,0.000538635144584497,0.00010967191625414324,-0.001315506726932409,-0.00010967437459189549
99352375,5.589275914422763e-05,-0.0010698778541173121,3.261509165484661e-05,5.903172378446101e-06,-0.00011829126904912461,-0.00235531854304284,0.0006164119606024522,0.00011828814395271106,-0.002355882367934413,-0.00011829126904912461
99352375,5.597355447418815e-05,-0.0010719200469081571,3.104285345660545e-05,5.737513949460593e-06,-0.0001245438838540148,-0.003459142760574073,0.0006923301605729905,0.00012454006555539068,-0.0034597363474637936,-0.0001245438838540148
99352390,5.564325370453494e-05,-0.001059182796526994,3.041672182087659e-05,5.786781006907489e-06,-0.00012750435412709718,-0.0045921755361150104,0.0007628290237425181,0.0001274998678437268,-0.004592741055645264,-0.00012750435412709718
99352390,5.501005039674621e-05,-0.0010358316254585143,3.1150154494170995e-05,6.130651924683581e-06,-0.00012658216105972285,-0.0057248947374795465,0.0008247319144959076,0.00012657708470696313,-0.005725354082059913,-0.00012658216105972285
99352390,5.4154440276771065e-05,-0.0010051277015837004,3.3424736773175825e-05,6.809615834768613e-06,-0.00012160837481798983,-0.006834886287332691,0.000878732901856591,0.00012160282779502024,-0.00683518015474271,-0.00012160837481798983
99352390,5.3137883958037244e-05,-0.000969670700091554,3.7264285831851156e-05,7.831363807506863e-06,-0.00011271083952286172,-0.007905199269962023,0.0009263889439702541,0.0001127049572520303,-0.007905293773128241,-0.00011271083952286172
99352406,5.200850249946482e-05,-0.0009316669663237888,4.259119223916856e-05,9.17427856233594e-06,-0.00010022003990835661,-0.008923231139017588,0.0009669193170057933,0.0001002139519706056,-0.008923089529946656,-0.00010022003990835661
99352406,5.08038174925911e-05,-0.0008930282937873388,4.9261628566339184e-05,1.0803509719261817e-05,-8.457869334407344e-05,-0.009879993076556178,0.0009997628956538462,8.457251432815117e-05,-0.009879578692636044,-8.457869334407344e-05
99352406,4.955343833204821e-05,-0.0008552882901719708,5.709492207862584e-05,1.2677948478793096e-05,-6.628199212915052e-05,-0.01076943572892452,0.0010248004272418892,6.627581502528278e-05,-0.010768717277527047,-6.628199212915052e-05
99352406,4.8280752367051735e-05,-0.0008196652163887728,6.589445237538948e-05,1.4754279883701101e-05,-4.583667855676848e-05,-0.01158795412800036,0.0010422335854979898,4.5830570277178724e-05,-0.01158690892242686,-4.583667855676848e-05
99352421,4.7004176050295286e-05,-0.0007871036347698937,7.54622181489464e-05,1.698975323795592e-05,-2.373323439930328e-05,-0.012333969595028213,0.0010524841902834865,2.3727233726511593e-05,-0.012332585119259899,-2.373323439930328e-05
99352421,4.5738109921315256e-05,-0.0007583051617452951,8.560861854006622e-05,1.9343999490618607e-05,-4.279652765840036e-07,-0.013007568150576245,0.001056113353199412,4.2208308798217695e-07,-0.013005842346030631,-4.279652765840036e-07
99352421,4.449368767850925e-05,-0.000733754687073,9.615866028358697e-05,2.178014753387202e-05,2.3667575659935663e-05,-0.013610183529002652,0.0010537588230548599,-2.367335431647378e-05,-0.013608124171888903,2.3667575659935663e-05
99352421,4.327937685545803e-05,-0.000713745419209443,0.00010695552895103195,2.426543068629683e-05,4.819181769915741e-05,-0.014144317832507997,0.0010460881283099821,-4.819753022126567e-05,-0.014141941322697575,4.819181769915741e-05
99352421,4.210146844712535e-05,-0.0006984040493368283,0.00011786224610003104,2.677142787358296e-05,7.283459178905954e-05,-0.014613295577963559,0.0010337649234247936,-7.284029387298618e-05,-0.014610625402369017,7.283459178905954e-05
99352437,4.096448075969918e-05,-0.0006877161057841535,0.00012876196584375255,2.9274048610505816e-05,9.733591247443632e-05,-0.015021048401715777,0.0010174260319747114,-9.734167368261275e-05,-0.01501811346782127,9.733591247443632e-05
99352437,3.9871494146969835e-05,-0.000681550941781691,0.0001395573310626869,3.175334352372259e-05,0.00012148301003329006,-0.015371928578388858,0.0009976669123053035,-0.00012148890945083631,-0.015368761577798684,0.00012148301003329006
99352437,3.882442797589246e-05,-0.000679685620489624,0.00015016920678050187,3.419320151076639e-05,0.0001451062783756265,-0.015670548333870053,0.0009750335666462228,-0.00014511240061906586,-0.015667184241195457,0.0001451062783756265
99352437,3.782236714583796e-05,-0.0006817496626286365,0.00016053067142925243,3.658009100711119e-05,0.00016807070617632156,-0.015922927054604526,0.0009500220152348457,-0.00016807713778497712,-0.015919445545915276,0.00016807070617632156
99352453,3.6868866140527064e-05,-0.0006875509393997665,0.00017067408131039854,3.8920987410788685e-05,0.00019045022123806316,-0.01613727699102368,0.0009225990547474482,-0.00019045705445622232,-0.01613374449262153,0.00019045022123806316
99352453,3.596692399036275e-05,-0.0006968569424523833,0.00018061881015671118,4.122020140512432e-05,0.0002122882001546476,-0.016320460704348973,0.0008927995104212683,-0.00021229553077319448,-0.016316932329470048,0.0002122882001546476
99352453,3.511813465834899e-05,-0.0007093692622801533,0.00019036679005788646,4.3478475947162534e-05,0.00023359070246295146,-0.016478154159119907,0.0008607581297566579,-0.00023359862711766366,-0.016474675179845712,0.00023359070246295146
99352468,3.432284172247532e-05,-0.0007247408722268873,0.00019990859365643496,4.569424209065345e-05,0.00025434032923503955,-0.016615038469937234,0.0008266853948105542,-0.00025434894295311327,-0.016611645638007537,0.00025434032923503955
99352468,3.3580326637804126e-05,-0.0007425935773288836,0.00020922801518623432,4.78645545854149e-05,0.00027450637593837135,-0.01673496338567719,0.0007908466183440577,-0.0002745157699586842,-0.01673168611154598,0.00027450637593837135
99352468,3.2889006978523834e-05,-0.0007625345030494285,0.00021830545730754924,4.998577611627445e-05,0.00029405211738568315,-0.016841086113970283,0.0007535441899683557,-0.000294062377271622,-0.016837947513878397,0.00029405211738568315
99352468,3.224290224037257e-05,-0.000784010393200059,0.00022707281721549358,5.2044239295013185e-05,0.0003128437999410659,-0.016935746826996084,0.0007153527989760167,-0.00031285499755750085,-0.016932763421477398,0.0003128437999410659
99352468,3.16359903367582e-05,-0.0008065052005046979,0.00023546989561844836,5.4027875692197625e-05,0.00033076536928150794,-0.017020840074579296,0.0006768419361499826,-0.0003307775611371542,-0.01701802277509115,0.00033076536928150794
99352484,3.1063707798315784e-05,-0.0008296084823755054,0.00024346201365154532,5.592983244375853e-05,0.00034775351261967616,-0.017097984767852393,0.0006384736542766438,-0.0003477667412762929,-0.017095340191123357,0.00034775351261967616
99352484,3.052255502287718e-05,-0.0008529979997901881,0.00025103301677093377,5.774701349110747e-05,0.00036378275470340057,-0.01716855852935736,0.0006006220289498293,-0.00036379705015704785,-0.017166090024081607,0.00036378275470340057
99352484,3.000979795028005e-05,-0.0008764249770479643,0.00025817997478787817,5.9478980999509086e-05,0.00037885427186539145,-0.017233728623077524,0.0005635889941781819,-0.0003788696529015156,-0.017231437070389655,0.00037885427186539145
99352484,2.9523245332998296e-05,-0.0008997015690732712,0.00026490918521831515,6.112713207456399e-05,0.0003929875365097275,-0.01729447965869722,0.00052761723997064,-0.0003930040120180574,-0.017292364094763837,0.0003929875365097275
99352484,2.9061084799499682e-05,-0.0009226901903126469,0.00027123317770597283,6.269408578624129e-05,0.0004062141154441195,-0.017351638284312052,0.0004929007215455051,-0.00040623168567563287,-0.01734969638312101,0.0004062141154441195
99352484,2.8621764233885105e-05,-0.0009452944367674542,0.0002771684865091471,6.418323065030316e-05,0.0004185731053895922,-0.017405895092208107,0.00045959322286196223,-0.00041859176313983117,-0.017404123538587286,0.0004185731053895922
99352500,2.820390772970305e-05,-0.0009674513871744878,0.0002827340111267203,6.55983942756158e-05,0.00043010781053151804,-0.01745782396541065,0.0004278153332197561,-0.00043012754223879947,-0.017456218741976424,0.00043010781053151804
99352500,2.7806257611740412e-05,-0.0009891251068340683,0.00028794982597360344,6.69436057353916e-05,0.00044086335959168433,-0.017507899090246304,0.0003976601291193996,-0.00044088414634343325,-0.017506455696990865,0.00044086335959168433
99352500,2.7427635838469516e-05,-0.0010103012032554592,0.0002928363315220127,6.822292801442186e-05,0.0004508850306728018,-0.01755650985359589,0.00036919780030485443,-0.0004509068491174522,-0.01755522347488151,0.0004508850306728018
99352500,2.7066919970534107e-05,-0.0010309804289915017,0.00029741366442980415,6.944034326111928e-05,0.000460217106706336,-0.01760397386002368,0.00034247941707587397,-0.0004602399298716747,-0.01760283949064052,0.000460217106706336
99352515,2.6723031171592727e-05,-0.0010511638730341443,0.0003017013049731808,7.05996779869863e-05,0.0004689021268024649,-0.017650548363235406,0.00031754000471880434,-0.0004689259248239329,-0.017649560902730073,0.0004689021268024649
99352515,2.639492625233318e-05,-0.0010708509532551165,0.00030571782289832235,7.170455605340123e-05,0.00047698042479492667,-0.01769643997510203,0.0002944010443573462,-0.0004770051655585835,-0.017695594297556773,0.00047698042479492667
99352515,2.60815941818324e-05,-0.001090039947785,0.00030948072911713244,7.27583727464793e-05,0.0004844898791210103,-0.01774181300433547,0.00027307251361295687,-0.00048451552882723296,-0.01774110400927591,0.0004844898791210103
99352515,2.578205589780711e-05,-0.0011087285240949864,0.0003130064050677026,7.376428417549685e-05,0.0004914658144153122,-0.017786796620070013,0.0002535545575951547,-0.000491492338069858,-0.017786219268958778,0.0004914658144153122
99352515,2.549536604668746e-05,-0.001126914230446351,0.00031631008716323966,7.472520740292922e-05,0.0004979410091063975,-0.017831490980723067,0.00023583886324726996,-0.0004979683709455463,-0.01783104032424297,0.0004979410091063975
99352515,2.5220615323236458e-05,-0.0011445949132736402,0.00031940588841179317,7.56438276841016e-05,0.0005039457739530935,-0.01787597247402017,0.00021990979702874938,-0.0005039739378093195,-0.017875643672502547,0.0005039457739530935
99352531,2.4956933423164313e-05,-0.0011617690785168079,0.0003223068459851758,7.6522610567342e-05,0.0005095080775342548,-0.017920298135942748,0.0002057453531064596,-0.0005095370071487006,-0.017920086468843945,0.0005095080775342548
99352531,2.4703492173523664e-05,-0.001178436193071858,0.00032502498517972885,7.736381695022901e-05,0.000514653699840525,-0.01796450937685794,0.00019331795120732637,-0.0005146833591280992,-0.017964410248040987,0.000514653699840525
99352531,2.445950818597603e-05,-0.0011945969112415204,0.0003275713918670192,7.816951952639557e-05,0.0005194063994668981,-0.01800863510828496,0.00018259511610807196,-0.0005194367527392404,-0.018008644048298997,0.0005194063994668981
99352531,2.425254687358091e-05,-0.0012115002364282556,0.00033030583720045065,7.901402489014649e-05,0.0005244903730088893,-0.01805458009371428,0.00017178883909931738,-0.0005245214682608332,-0.01805470310115371,0.0005244903730088893
99352531,2.4074157884405904e-05,-0.001228772291611796,0.00033313479106207756,7.987783239459683e-05,0.0005297140100269229,-0.01810182447639954,0.00016122261186310343,-0.0005297458727137321,-0.0181020646302341,0.0005297140100269229
99352531,2.391617750348317e-05,-0.0012460595066048482,0.0003359714990900106,8.074290760137431e-05,0.0005349025762741283,-0.018149864908974463,0.00015123957135578447,-0.0005349352107936337,-0.018150222603636888,0.0005349025762741283
99352546,2.3772013096079145e-05,-0.0012630857331721002,0.0003387503586187266,8.159562287877633e-05,0.0005399260470430596,-0.01819830012088684,0.00014212249454257473,-0.0005399594415925282,-0.01819877371653842,0.0005399260470430596
99352546,2.363652294817528e-05,-0.001279645645163082,0.00034142408794434625,8.242614647090001e-05,0.0005446924090928286,-0.01824682231658626,0.00013409430164297177,-0.0005447265398978247,-0.018247408696606494,0.0005446924090928286
99352546,2.350576958560035e-05,-0.0012955924722332598,0.0003439598037668616,8.322761556509668e-05,0.000549139074607042,-0.01829520039106715,0.00012732646944064514,-0.0005491739092807175,-0.01829589539716731,0.000549139074607042
99352546,2.3376805379033373e-05,-0.0013108272801760003,0.00034633586172584993,8.399547460033722e-05,0.0005532260777401682,-0.018343265555368717,0.00012194635657080144,-0.0005532615779546018,-0.01834406432536551,0.0005532260777401682
99352546,2.3247505866914794e-05,-0.001325289653891674,0.0003485394511153788,8.472654656312773e-05,0.0005569300597466976,-0.01839089953861058,0.00011788723889047174,-0.0005569661832738289,-0.01839179672664162,0.0005569300597466976
99352546,2.311641316250466e-05,-0.0013389498359396902,0.0003505645506422179,8.541864390718812e-05,0.0005602400826186054,-0.0184380243839347,0.000114881021750009,-0.000560276784965284,-0.018439014322316465,0.0005602400826186054
99352562,2.2982659287921824e-05,-0.0013518059796323741,0.0003524111203686137,8.6071162347746e-05,0.0005631575376751515,-0.01848459904022519,0.00011271147477797061,-0.0005631947737535004,-0.01848567595725544,0.0005631575376751515
99352578,2.284572190012268e-05,-0.0013638722766331065,0.0003540821549231733,8.668435339247156e-05,0.0005656899458945705,-0.018530603066946538,0.00011120312693277156,-0.0005657276708703025,-0.018531761202643972,0.0005656899458945705
99352578,2.27053504813475e-05,-0.0013751750252256796,0.0003555829012186408,8.72591000614558e-05,0.0005678492810854362,-0.018576031966919572,0.00011021385019304357,-0.0005678874509960406,-0.018577265659321447,0.0005678492810854362
99352578,2.2561504594136602e-05,-0.0013857493510603597,0.00035692022930833875,8.779673907068746e-05,0.000569650646519738,-0.018620893325720325,0.0001096287709280494,-0.0005696892187184206,-0.018622197073835247,0.000569650646519738
99352578,2.241430262119902e-05,-0.0013956364982152013,0.0003581021291845903,8.829892063573838e-05,0.000571111236436826,-0.01866520364276675,0.00010935527287977409,-0.0005711501699035585,-0.018666572151096822,0.000571111236436826
99352593,2.2263979550604584e-05,-0.0014048816148565944,0.0003591373109817057,8.87674986802491e-05,0.0005722495267799059,-0.018708985751758018,0.00010931889760487446,-0.0005722887823305905,-0.01871041396034684,0.0005722495267799059
99352609,2.2110852511836847e-05,-0.0014135319646734212,0.0003600348899114684,8.920444556501084e-05,0.0005730846500419824,-0.018752266740233243,0.00010945998268212886,-0.0005731241904592587,-0.01875374984342077,0.0005730846500419824
99352640,2.1955292911170896e-05,-0.001421635502219908,0.00036080414046729285,8.961178654210478e-05,0.0005736359176381323,-0.018795076289339095,0.00010973090632340381,-0.0005736757077418969,-0.018796609745776547,0.0005736359176381323
99352640,2.1797704151177906e-05,-0.0014292397570824648,0.0003614543070971401,8.999155002888707e-05,0.0005739224601591253,-0.018837445365287902,0.00011009383032699904,-0.0005739624668307867,-0.01883902490125774,0.0005739224601591253
99352656,2.1638504046256575e-05,-0.0014363909782242703,0.000361994460757943,9.034573052469318e-05,0.0005739629614996393,-0.018879405203387416,0.00011051885247848035,-0.0005740031536710866,-0.018881026811062414,0.0005739629614996393
99352671,2.1478111162565115e-05,-0.0014431334958612987,0.0003624333926025774,9.06762615884682e-05,0.0005737754674370267,-0.018920986533927042,0.00011098249527179298,-0.0005738158160529722,-0.01892264646586993,0.0005737754674370267
99352687,2.1316934416050514e-05,-0.0014495092637338918,0.0003627795375778623,9.098499678221326e-05,0.0005733772529617208,-0.01896221900664788,0.00011146647079682835,-0.0005734177309222829,-0.01896391376758452,0.0005733772529617208
99352703,2.1155365356496e-05,-0.001455557549639992,0.0003630409219812606,9.127369688287755e-05,0.0005727847356883992,-0.019003130777063122,0.00011195667231497169,-0.0005728253177773861,-0.01900485711374521,0.0005727847356883992
99352703,2.0993772649059293e-05,-0.0014613147465929043,0.0003632251300784245,9.154402199024146e-05,0.0005720134251380976,-0.019043748223601904,0.0001124423518292287,-0.0005720540879413413,-0.019045503113400405,0.0005720134251380976
99352703,2.0832498338306194e-05,-0.001466814280975796,0.0003633392857595906,9.179752742361675e-05,0.0005710778996812698,-0.019084095769499893,0.00011291545018541825,-0.0005711186214984682,-0.01908587640822946,0.0005710778996812698
99352718,2.0671855544034467e-05,-0.001472086597614245,0.0003633900459400329,9.203566251663383e-05,0.0005699918045561482,-0.01912419578763102,0.00011337005219111339,-0.0005700325653089577,-0.019125999576992483,0.0005699918045561482
99352718,2.0512127692552356e-05,-0.0014771592228351533,0.000363383607915531,9.22597726920904e-05,0.0005687678756883552,-0.01916406859746374,0.00011380194916989492,-0.0005688086568281912,-0.019165893132571228,0.0005687678756883552
99352718,2.035360236172679e-05,-0.0014820583992474438,0.00036332613850010496,9.247119592724086e-05,0.000567418820797589,-0.019203734825667295,0.00011420871135348697,-0.0005674596053243478,-0.019205577897338278,0.000567418820797589
99352718,2.0196525251326318e-05,-0.0014868070637331138,0.00036322321063766234,9.267113675567344e-05,0.0005659561686428843,-0.019243212257964836,0.00011458879672161466,-0.0005659969409712062,-0.019245071835114723,0.0005659561686428843
99352718,2.0041103504950477e-05,-0.0014914251186675701,0.00036307985566817085,9.286067880914133e-05,0.0005643903828486844,-0.01928251609824162,0.00011494135701617671,-0.0005644311286864172,-0.01928439031194974,0.0005643903828486844
99352734,1.9887509074149305e-05,-0.0014959297018782135,0.0003629006119004691,9.304079637345751e-05,0.0005627309648699289,-0.019321659220300703,0.00011526608123724384,-0.0005627716711076173,-0.0193235463493908,0.0005627309648699289
99352734,1.9735882036325654e-05,-0.0015003354500542723,0.00036268956957977963,9.321236499620267e-05,0.000560986547083847,-0.01936065240836093,0.00011556306975376852,-0.0005610272016941997,-0.01936255086635332,0.000560986547083847
99352734,1.958633380368206e-05,-0.0015046547518185987,0.0003624504123744411,9.337617119169942e-05,0.0005591649769078286,-0.019399504583772393,0.00011583273338017626,-0.0005592055688542322,-0.019401412907077514,0.0005591649769078286
99352734,1.9438950180243547e-05,-0.0015088979878504448,0.0003621864555329029,9.35329212937523e-05,0.0005572733927648853,-0.01943822301646105,0.00011607571277771817,-0.0005573139119181248,-0.019440139853695883,0.0005572733927648853
99352750,1.9293794239137898e-05,-0.0015130737563703999,0.00036190068088028094,9.368324950956893e-05,0.0005553182926483313,-0.019476813520385525,0.00011629281437198049,-0.0005553587297107633,-0.01947873762270503,0.0005553182926483313
99352750,1.9150909003843965e-05,-0.0015171890830152212,0.00036159576883522133,9.382772522951263e-05,0.0005533055959737894,-0.01951528063285568,0.00011648495966494086,-0.0005533459424102842,-0.019517210845201166,0.0005533055959737894
99352750,1.9010319925804286e-05,-0.001521249614681742,0.0003612741276337746,9.396685964727235e-05,0.0005512406993483656,-0.019553627777971243,0.00011665314538625183,-0.0005512809473233983,-0.019555563031146726,0.0005512406993483656
99352750,1.8872037157260736e-05,-0.0015252597973380508,0.00036093791994855134,9.410111174398603e-05,0.000549128526833105,-0.01959185741472639,0.00011679841239473424,-0.0005491686691534361,-0.01959379671822216,0.000549128526833105
99352750,1.8736057622890134e-05,-0.001529223038113059,0.00036058908708958427,9.423089368807971e-05,0.000546973575225154,-0.01962997117052054,0.0001169218216246325,-0.0005470136052875855,-0.019631913606010822,0.000546973575225154
99352765,1.8602366897177786e-05,-0.0015331418522038052,0.00036022937096885914,9.435657570029805e-05,0.0005447799548400381,-0.019667969960939564,0.0001170244356863736,-0.0005448198665837837,-0.01966991467638807,0.0005447799548400381
99352796,1.8470940896772717e-05,-0.0015370179953006833,0.0003598603340040708,9.447849043077077e-05,0.000542551426231866,-0.01970585409674171,0.00011710730499029962,-0.0005425912140951114,-0.01970780030105525,0.000542551426231866
99352812,1.834174739855932e-05,-0.001540852582338348,0.0003594833771293711,9.459693689212114e-05,0.0005402914332498764,-0.019743623379013055,0.00011717145747399847,-0.0005403310921301461,-0.019745570337189135,0.0005402914332498764
99352812,1.8214747395046777e-05,-0.0015446461934457236,0.00035909975607214634,9.471218398967915e-05,0.0005380031327933581,-0.019781277183457926,0.00011721789118762904,-0.0005380426580113396,-0.01978322421217754,0.0005380031327933581
99352828,1.80898962990711e-05,-0.0015483989680016548,0.0003587105960455626,9.482447368689793e-05,0.0005356894215934457,-0.019818814534769292,0.00011724756913380483,-0.0005357288088599532,-0.019820760998390974,0.0005356894215934457
99352859,1.7967145009843827e-05,-0.0015521106877107564,0.00035831690499703593,9.493402384114593e-05,0.0005333529603194507,-0.01985623417198869,0.0001172614158747701,-0.0005333922057052395,-0.019858179478904146,0.0005333529603194507
99352875,1.7846440852161588e-05,-0.001555780849603056,0.000357919585543146,9.504103074220665e-05,0.0005309961952790823,-0.019893534605719625,0.00011726031551440457,-0.0005310352951872527,-0.019895478205035278,0.0005309961952790823
99352875,1.772772840018264e-05,-0.0015594087298359597,0.00035751944571199524,9.514567138309289e-05,0.0005286213779559899,-0.019930714168006427,0.00011724511073984967,-0.0005286603290967414,-0.019932655546518806,0.0005286213779559899
99352875,1.7610950196643162e-05,-0.0015629934391418374,0.00035711720860474774,9.524810549019697e-05,0.0005262305826043667,-0.019967771055635238,0.00011721660267041277,-0.000526269381971888,-0.019969709735071308,0.0005262305826043667
99352890,1.749604737776579e-05,-0.0015665339707222623,0.00035671352107916347,9.534847733736405e-05,0.00052382572209875,-0.020004703367556866,0.0001171755513124734,-0.0005238643669500479,-0.020006638902053356,0.00052382572209875
99352890,1.7382960213447637e-05,-0.0015700292413431333,0.00035630896154943876,9.544691736620205e-05,0.000521408562217484,-0.02004150913707472,0.00011712267646052631,-0.000521447050052974,-0.020043441110873157,0.000521408562217484
99352906,1.7271628571623358e-05,-0.0015734781263355157,0.0003559040469886193,9.554354363282893e-05,0.0005189807345204404,-0.020078186359385804,0.00011705865891800968,-0.0005190190630661385,-0.0200801143847223,0.0005189807345204404
99352937,1.7940824742743874e-05,-0.0016169360699729218,0.00035700734915106115,9.607065361127266e-05,0.0005179143361320772,-0.01991832286959094,0.00017342858659043827,-0.0005179526650688328,-0.019921376308198367,0.0005179143361320772
99352953,7.165265061735336e-06,-0.0016722965980208058,0.00035853205878635697,9.675167113664601e-05,0.0005174077236125064,-0.019761915029619728,0.00026829145047626,-0.000517446203692254,-0.01976661654440846,0.0005174077236125064
99352984,-0.00032416916112446443,-0.0017382121481384508,0.0003601866121356142,9.753647400759108e-05,0.0005170946650610645,-0.01964381645037487,0.0004033713678326877,-0.000517133546572817,-0.019649899828082327,0.0005170946650610645
99357218,0.005401008983324394,-0.0016091392779811699,0.6725901498637324,-0.23884563223699323,-0.010962651683493509,0.6873852666482247,-0.0002429715432388556,-0.00556035022078861,0.7049375074302607,-0.010962651683493509
99357218,0.005434145463639171,-0.0016050559687048787,0.6740314615163782,-0.23939642696853217,-0.010862358292161629,0.6889944970446837,-0.00024127286267919338,-0.005534741858891883,0.7069273544747331,-0.010862358292161629
99357234,0.00546716510158405,-0.0016001111530717816,0.6753916536029925,-0.23992491231420612,-0.010768448884263294,0.6905660688818859,-0.000239365762422116,-0.005509118246270627,0.7088615155586833,-0.010768448884263294
99357265,0.005499988080596519,-0.0015941353385962493,0.6766705047228978,-0.24043149006403794,-0.010671361184761382,0.6920695786826843,-0.00023742457454730158,-0.005483538336353118,0.7107308751201461,-0.010671361184761382
99357265,0.005532656350915776,-0.0015874293255895594,0.6778693524892874,-0.24091675959211206,-0.010573751376625095,0.693510453629685,-0.0002354361756073115,-0.005458022626718029,0.712534516351562,-0.010573751376625095
99357281,0.005565203528249327,-0.0015802519426036381,0.6789905268343139,-0.24138144851377857,-0.01047765136219799,0.6948938114271309,-0.00023340074766017407,-0.005432576587845718,0.7142721874756827,-0.01047765136219799
99357296,0.005597656044022012,-0.0015728218080275714,0.6800370254682983,-0.2418263460756107,-0.010384570939053444,0.6962243181739699,-0.00023132621831014485,-0.005407196263532465,0.7159441645085128,-0.010384570939053444
99357312,0.0056300882011982595,-0.0015655077148316802,0.6810122970684174,-0.2422522540015557,-0.010297186891533944,0.6975235945598213,-0.00022917024742870283,-0.0053817617791850686,0.7175552987623229,-0.010297186891533944
99357312,0.005662488890711828,-0.0015583427354080397,0.6819199874859254,-0.24265998125888372,-0.01021467881736278,0.6987898601638659,-0.00022697530566786285,-0.005356261526344427,0.7191053672767502,-0.01021467881736278
99357328,0.0056948142205470636,-0.001551185449422106,0.6827638302978097,-0.2430503221030545,-0.010136298516946314,0.7000279226142635,-0.0002248493989627301,-0.005334768832727477,0.7205760621790457,-0.010136298516946314
99357328,0.005727047106315989,-0.0015440654223367047,0.6835476167567721,-0.24342403290628561,-0.0100602699661984,0.7012175820463165,-0.00022283155385191777,-0.0053181837489065025,0.7219807841250163,-0.0100602699661984
99357328,0.005759212204593144,-0.0015371553232771294,0.6842751116271971,-0.2437818301778886,-0.009986451677603694,0.702361838667355,-0.00022090103862555273,-0.00530594253945391,0.7233235051696671,-0.009986451677603694
99357343,0.005791325766929865,-0.0015305759072165544,0.6849499645068478,-0.24412439993011567,-0.009914601658651476,0.7034633011130634,-0.0002190453060309894,-0.005297511338260316,0.7246075053259868,-0.009914601658651476
99357359,0.005823397940010426,-0.0015244083582684053,0.6855756816572458,-0.24445239697789892,-0.00984451004924483,0.7045242264458259,-0.00021725633343625022,-0.0052923984336091115,0.725835553755524,-0.00984451004924483
99360953,0.013528846700395213,-0.0016176292792923579,0.6999861320405825,-0.26132351942413345,0.005099697500169474,0.7210079758766517,-8.469309762045412e-05,-0.10222746043913028,1.3572083101411248,0.005099697500169474
